customer_id,signup_date,tenure_days,subscription_tier,monthly_reoccuring_revenue,company_size,industry,logins_30d,session_duration_avg,features_used,power_feature_usage,days_since_last_login,support_tickets_30d,ticket_sentiment,net_promoter_score,payment_failures,usage_vs_plan,churned
cust_00941,2024-12-04,271,premium,199,1-10,other,12,10.0,8,4,5,0,0.53,9,0,0.87,0
cust_00942,2024-05-09,480,basic,49,51-200,healthcare,5,67.3,6,1,0,0,0.54,8,0,0.92,0
cust_00943,2025-05-08,116,free,0,11-50,tech,18,59.0,5,0,6,2,0.51,8,0,0.93,0
cust_00944,2025-03-19,166,free,0,200+,healthcare,15,23.3,5,0,4,0,0.29,9,0,0.86,0
cust_00945,2024-10-09,327,free,0,11-50,tech,2,14.4,4,0,22,2,0.87,8,0,0.31,1
cust_00946,2024-01-25,585,basic,49,11-50,other,9,41.5,7,2,1,0,0.25,9,0,0.5,0
cust_00947,2023-11-22,649,basic,49,1-10,finance,19,31.4,5,2,6,1,0.26,7,0,0.66,0
cust_00948,2024-12-25,250,free,0,11-50,other,1,5.0,4,0,23,0,-0.19,4,0,0.58,1
cust_00949,2023-10-12,690,basic,49,1-10,tech,13,42.7,11,0,11,1,0.65,9,0,0.72,0
cust_00950,2024-02-09,570,basic,49,11-50,finance,16,38.4,6,1,2,2,0.66,8,0,0.41,0
cust_00951,2023-12-23,618,free,0,51-200,healthcare,15,56.8,10,0,0,1,0.5,7,0,0.68,0
cust_00952,2024-12-19,256,free,0,1-10,finance,0,5.0,5,0,14,3,-0.04,5,1,0.24,1
cust_00953,2024-07-30,398,free,0,1-10,tech,15,10.0,7,0,4,0,0.6,8,0,0.81,0
cust_00954,2023-12-05,636,free,0,1-10,retail,4,5.0,3,0,6,0,0.72,9,0,0.39,1
cust_00955,2024-06-02,456,basic,49,11-50,tech,10,70.9,4,2,1,0,0.82,7,0,0.63,0
cust_00956,2023-12-15,626,free,0,200+,other,16,26.9,6,0,1,0,0.64,9,0,0.48,0
cust_00957,2024-05-18,471,basic,49,1-10,healthcare,23,11.0,7,0,1,2,0.46,9,0,0.66,0
cust_00958,2023-11-02,669,free,0,1-10,finance,16,46.4,14,0,3,0,0.43,8,0,0.89,0
cust_00959,2024-03-20,530,basic,49,11-50,other,15,14.0,7,2,8,0,0.56,10,0,0.68,0
cust_00960,2024-05-24,465,basic,49,200+,healthcare,20,33.2,9,1,0,0,0.45,7,0,0.87,0
cust_00961,2025-03-29,156,basic,49,11-50,other,13,12.8,16,3,0,0,0.49,9,0,0.46,0
cust_00962,2025-06-03,90,premium,199,51-200,finance,23,28.1,7,3,0,0,0.65,9,0,0.4,0
cust_00963,2024-09-02,364,basic,49,1-10,retail,12,22.3,12,4,0,0,0.56,7,0,0.47,0
cust_00964,2024-06-03,455,free,0,51-200,retail,17,33.7,13,0,7,0,0.74,8,0,0.95,0
cust_00965,2024-11-07,298,free,0,1-10,other,18,32.4,9,0,1,1,0.71,8,0,0.9,0
cust_00966,2024-09-04,362,basic,49,1-10,other,13,40.2,7,1,0,1,0.31,9,0,0.86,0
cust_00967,2025-01-22,222,basic,49,1-10,tech,2,5.0,5,0,1,0,0.55,7,0,0.14,1
cust_00968,2023-09-23,709,basic,49,51-200,other,13,32.2,7,1,1,0,0.88,10,0,0.88,0
cust_00969,2024-03-18,532,premium,199,11-50,other,15,21.4,9,2,1,0,0.36,8,0,0.5,0
cust_00970,2025-03-24,161,basic,49,51-200,healthcare,18,28.6,7,2,2,0,0.47,7,0,0.41,0
cust_00971,2024-12-12,263,basic,49,200+,healthcare,15,10.2,10,4,5,1,0.56,10,0,0.81,0
cust_00972,2024-03-15,535,basic,49,11-50,other,23,27.2,5,4,0,0,0.48,10,0,0.77,0
cust_00973,2023-09-29,703,free,0,200+,finance,11,36.5,3,0,2,0,0.43,9,0,0.49,0
cust_00974,2024-09-04,362,basic,49,200+,finance,16,35.0,4,1,3,1,0.3,8,0,0.86,0
cust_00975,2023-10-04,698,premium,199,1-10,finance,19,31.7,12,3,10,0,0.81,7,0,0.73,0
cust_00976,2025-06-27,66,basic,49,1-10,healthcare,1,15.8,4,0,0,7,0.11,6,0,0.26,1
cust_00977,2023-11-08,663,free,0,51-200,other,13,52.6,6,0,0,1,0.52,7,0,0.63,0
cust_00978,2024-01-03,607,premium,199,200+,finance,9,10.0,15,2,3,1,0.66,10,0,0.56,0
cust_00979,2024-10-01,335,free,0,1-10,healthcare,2,6.3,3,0,10,0,0.26,8,0,0.13,1
cust_00980,2024-10-01,335,free,0,1-10,finance,3,5.0,5,0,40,1,0.41,7,0,0.6,1
cust_00981,2024-03-17,533,basic,49,1-10,other,2,5.0,1,0,17,2,-0.39,5,0,0.23,1
cust_00982,2025-04-25,129,free,0,11-50,other,0,5.0,2,0,11,0,0.51,10,0,0.24,1
cust_00983,2025-02-23,190,free,0,11-50,finance,19,23.8,9,0,2,0,0.24,10,0,0.57,0
cust_00984,2024-11-06,299,free,0,11-50,tech,15,26.4,3,0,6,0,0.73,9,0,0.69,0
cust_00985,2024-10-17,319,premium,199,11-50,finance,3,5.0,6,1,27,5,-0.43,6,0,0.14,1
cust_00986,2024-07-26,402,free,0,11-50,tech,5,5.0,6,0,10,4,0.83,8,0,0.16,1
cust_00987,2025-02-13,200,basic,49,51-200,tech,14,99.2,9,0,1,1,0.42,8,0,0.47,0
cust_00988,2024-12-24,251,basic,49,51-200,tech,17,89.0,13,1,0,1,0.71,10,0,0.44,0
cust_00989,2023-12-29,612,free,0,1-10,healthcare,3,5.0,2,0,22,4,-0.36,3,1,0.42,1
cust_00990,2024-10-14,322,basic,49,11-50,healthcare,15,77.0,4,0,5,0,0.34,9,0,0.69,0
cust_00991,2024-05-08,481,free,0,11-50,retail,0,13.5,8,0,25,1,0.36,8,0,0.51,1
cust_00992,2025-02-22,191,free,0,51-200,tech,7,5.0,2,0,4,7,-0.11,2,1,0.55,1
cust_00993,2024-09-18,348,free,0,51-200,healthcare,2,8.9,3,0,8,0,0.25,7,0,0.39,1
cust_00994,2024-11-18,287,free,0,1-10,healthcare,2,5.0,2,0,36,1,0.82,7,0,0.14,1
cust_00995,2024-05-07,482,premium,199,11-50,finance,22,12.5,10,3,2,0,0.89,7,0,0.74,0
cust_00996,2024-07-09,419,free,0,51-200,other,1,5.0,3,0,11,6,0.08,2,0,0.37,1
cust_00997,2024-12-30,245,free,0,11-50,other,23,10.0,8,0,3,1,0.33,10,0,0.5,0
cust_00998,2023-09-18,714,premium,199,1-10,finance,13,10.9,7,1,9,0,0.85,10,0,0.7,0
cust_00999,2023-11-22,649,basic,49,1-10,tech,15,12.9,10,1,7,0,0.6,7,0,0.55,0
cust_01000,2024-11-12,293,free,0,11-50,finance,1,5.0,1,0,17,0,0.73,10,0,0.1,1
cust_01001,2024-05-04,485,basic,49,1-10,healthcare,15,35.9,10,0,5,1,0.61,10,0,0.9,0
cust_01002,2024-04-12,507,basic,49,1-10,tech,13,47.9,8,2,2,2,0.23,9,0,0.43,0
cust_01003,2024-04-30,489,free,0,1-10,finance,14,50.0,7,0,5,0,0.58,9,0,0.86,0
cust_01004,2025-02-26,187,free,0,11-50,tech,26,82.0,6,0,10,3,0.75,8,0,0.68,0
cust_01005,2024-07-25,403,free,0,1-10,retail,15,74.6,8,0,1,0,0.6,8,0,0.75,0
cust_01006,2025-03-11,174,premium,199,11-50,healthcare,17,10.0,5,2,14,0,0.68,7,0,0.7,0
cust_01007,2025-05-10,114,basic,49,51-200,tech,16,44.2,12,2,1,0,0.42,8,0,0.81,0
cust_01008,2025-06-23,70,free,0,1-10,retail,19,61.1,11,0,3,1,0.23,8,0,0.9,0
cust_01009,2025-02-24,189,basic,49,1-10,retail,18,77.8,10,6,1,0,0.21,7,0,0.77,0
cust_01010,2025-03-16,169,free,0,200+,healthcare,18,35.1,8,0,6,1,0.89,10,0,0.72,0
cust_01011,2024-11-09,296,basic,49,1-10,finance,18,63.3,8,1,1,0,0.69,9,0,0.85,0
cust_01012,2025-03-28,157,free,0,51-200,retail,17,123.6,8,0,6,0,0.35,9,0,0.52,0
cust_01013,2024-07-15,413,free,0,1-10,tech,10,10.0,7,0,1,0,0.83,7,0,0.42,0
cust_01014,2024-10-02,334,free,0,1-10,finance,15,31.5,6,0,0,0,0.31,10,0,0.72,0
cust_01015,2024-08-02,395,free,0,51-200,other,24,27.8,12,0,3,0,0.73,10,0,0.53,0
cust_01016,2024-06-04,454,basic,49,1-10,other,9,74.2,4,2,4,1,0.48,10,0,0.94,0
cust_01017,2023-11-20,651,basic,49,51-200,retail,14,55.3,13,1,4,0,0.51,7,0,0.45,0
cust_01018,2023-09-15,717,basic,49,51-200,finance,6,10.0,8,3,0,2,0.41,10,0,0.5,0
cust_01019,2025-06-26,67,free,0,51-200,finance,0,16.8,3,0,18,1,0.37,10,1,0.25,1
cust_01020,2025-01-01,243,basic,49,200+,retail,12,40.9,4,1,0,1,0.23,10,0,0.84,0
cust_01021,2025-07-24,39,free,0,51-200,finance,9,98.6,9,0,0,2,0.59,10,0,0.53,0
cust_01022,2025-05-16,108,free,0,1-10,tech,15,64.4,3,0,8,1,0.31,10,0,0.72,0
cust_01023,2025-02-28,185,premium,199,1-10,other,18,45.6,13,1,3,0,0.27,8,0,0.82,0
cust_01024,2023-10-12,690,basic,49,11-50,other,11,19.8,10,2,2,1,0.29,9,0,0.85,0
cust_01025,2023-09-14,718,basic,49,11-50,tech,15,16.2,6,0,4,1,0.76,7,0,0.54,0
cust_01026,2025-01-08,236,free,0,51-200,finance,18,55.8,7,0,6,0,0.78,7,0,0.45,0
cust_01027,2024-01-04,606,free,0,1-10,other,16,12.0,11,0,5,1,0.47,7,0,0.67,0
cust_01028,2024-07-24,404,basic,49,51-200,other,9,12.8,10,1,1,0,0.67,9,0,0.75,0
cust_01029,2025-07-25,38,basic,49,1-10,healthcare,18,44.1,7,2,0,2,0.27,10,0,0.67,0
cust_01030,2025-05-27,97,free,0,1-10,healthcare,9,21.4,11,0,3,0,0.39,9,0,0.76,0
cust_01031,2024-10-19,317,free,0,1-10,retail,1,5.0,3,0,0,1,0.84,8,0,0.13,1
cust_01032,2024-12-12,263,free,0,200+,healthcare,9,20.9,6,0,3,0,0.22,9,0,0.45,0
cust_01033,2024-01-25,585,free,0,11-50,finance,1,6.0,4,0,17,4,-0.04,0,0,0.42,1
cust_01034,2023-12-05,636,basic,49,11-50,tech,1,9.3,1,2,1,2,-0.19,6,0,0.51,1
cust_01035,2025-04-21,133,premium,199,11-50,retail,16,29.3,12,4,0,0,0.66,7,0,0.66,0
cust_01036,2023-09-24,708,basic,49,51-200,retail,17,67.1,7,0,0,2,0.59,9,0,0.92,0
cust_01037,2024-09-15,351,basic,49,1-10,healthcare,14,10.0,6,3,2,0,0.74,9,0,0.73,0
cust_01038,2024-07-21,407,premium,199,11-50,retail,11,68.1,5,1,1,1,0.37,9,0,0.92,0
cust_01039,2024-10-13,323,free,0,51-200,retail,5,13.3,3,0,3,3,-0.44,2,0,0.25,1
cust_01040,2024-05-27,462,free,0,1-10,tech,19,13.5,6,0,2,0,0.25,8,0,0.52,0
cust_01041,2024-10-12,324,premium,199,1-10,healthcare,14,40.8,6,0,1,1,0.52,10,0,0.55,0
cust_01042,2024-12-19,256,basic,49,200+,finance,0,8.6,4,1,15,2,-0.18,6,0,0.28,1
cust_01043,2025-05-31,93,free,0,11-50,healthcare,14,24.0,5,0,0,1,0.52,9,0,0.89,0
cust_01044,2024-02-08,571,free,0,200+,healthcare,2,5.0,1,0,14,1,0.41,8,0,0.3,1
cust_01045,2024-02-07,572,basic,49,11-50,finance,3,13.6,2,1,1,0,0.75,7,0,0.19,1
cust_01046,2024-12-25,250,free,0,200+,tech,13,49.9,5,0,3,1,0.62,8,0,0.56,0
cust_01047,2024-07-06,422,basic,49,200+,healthcare,2,8.5,2,1,16,1,0.3,7,0,0.29,1
cust_01048,2025-07-28,35,basic,49,1-10,other,15,10.0,11,1,1,0,0.74,10,0,0.49,0
cust_01049,2024-05-12,477,basic,49,1-10,retail,4,31.4,1,0,8,5,0.12,6,0,0.18,1
cust_01050,2024-07-14,414,free,0,200+,finance,11,30.6,13,0,2,1,0.49,9,0,0.55,0
cust_01051,2025-06-13,80,basic,49,51-200,tech,17,50.0,7,2,1,0,0.48,7,0,0.92,0
cust_01052,2025-02-21,192,basic,49,1-10,tech,15,15.3,7,3,7,0,0.86,7,0,0.82,0
cust_01053,2024-10-21,315,basic,49,200+,tech,14,10.0,7,0,7,0,0.73,7,0,0.43,0
cust_01054,2023-11-12,659,basic,49,11-50,healthcare,12,20.0,8,3,0,0,0.56,7,0,0.78,0
cust_01055,2025-01-14,230,basic,49,1-10,retail,9,29.2,6,0,0,0,0.52,9,0,0.82,0
cust_01056,2025-05-14,110,premium,199,200+,finance,6,5.0,3,0,42,2,-0.13,3,0,0.12,1
cust_01057,2025-05-23,101,free,0,51-200,retail,2,11.8,1,0,9,0,0.43,9,0,0.19,1
cust_01058,2024-12-31,244,basic,49,11-50,healthcare,17,45.6,8,0,3,0,0.36,8,0,0.73,0
cust_01059,2024-06-16,442,premium,199,1-10,finance,12,42.8,10,1,0,1,0.55,8,0,0.58,0
cust_01060,2024-10-02,334,free,0,1-10,finance,14,16.8,8,0,0,0,0.67,9,0,0.82,0
cust_01061,2024-10-26,310,premium,199,1-10,healthcare,17,30.3,6,1,1,0,0.41,8,0,0.66,0
cust_01062,2025-02-23,190,basic,49,11-50,other,20,10.0,6,3,1,0,0.74,7,0,0.53,0
cust_01063,2025-02-14,199,premium,199,11-50,finance,11,21.0,7,2,0,0,0.35,10,0,0.72,0
cust_01064,2025-04-27,127,free,0,1-10,healthcare,1,8.9,1,0,19,5,-0.47,1,0,0.22,1
cust_01065,2024-11-18,287,free,0,11-50,retail,2,13.6,3,0,2,5,-0.31,2,0,0.52,1
cust_01066,2024-09-14,352,basic,49,1-10,healthcare,22,31.5,11,3,0,0,0.37,7,0,0.79,0
cust_01067,2024-10-08,328,basic,49,1-10,tech,18,73.1,15,8,1,0,0.78,10,0,0.94,0
cust_01068,2023-12-11,630,basic,49,11-50,other,13,161.9,10,1,2,1,0.34,7,0,0.76,0
cust_01069,2024-01-09,601,free,0,1-10,tech,15,41.3,12,0,2,0,0.34,8,0,0.67,0
cust_01070,2024-06-03,455,free,0,200+,tech,14,69.0,11,0,0,0,0.54,9,0,0.64,0
cust_01071,2024-03-07,543,premium,199,200+,healthcare,22,42.8,12,3,8,1,0.82,8,0,0.82,0
cust_01072,2025-06-14,79,premium,199,11-50,other,3,20.4,1,0,46,1,0.39,8,0,0.15,1
cust_01073,2024-08-23,374,basic,49,51-200,tech,9,10.0,8,5,2,1,0.55,10,0,0.87,0
cust_01074,2025-05-23,101,basic,49,200+,tech,11,18.2,6,5,4,1,0.63,8,0,0.59,0
cust_01075,2024-06-21,437,basic,49,200+,healthcare,9,72.5,7,0,2,1,0.72,8,0,0.49,0
cust_01076,2024-05-13,476,premium,199,51-200,finance,2,5.0,2,0,2,0,0.48,8,0,0.5,1
cust_01077,2025-04-16,138,premium,199,200+,finance,13,50.0,3,7,2,2,0.22,10,0,0.78,0
cust_01078,2025-01-04,240,free,0,11-50,retail,4,5.0,5,0,26,0,0.23,7,0,0.2,1
cust_01079,2025-03-04,181,free,0,1-10,tech,13,109.2,6,0,0,0,0.61,7,0,0.63,0
cust_01080,2025-01-17,227,free,0,11-50,healthcare,3,6.0,8,0,27,0,0.58,9,0,0.6,1
cust_01081,2025-02-05,208,basic,49,1-10,finance,13,13.6,7,0,0,0,0.7,10,0,0.74,0
cust_01082,2024-12-30,245,basic,49,1-10,retail,3,5.0,4,0,12,4,-0.14,0,0,0.12,1
cust_01083,2025-07-04,59,free,0,1-10,retail,14,18.2,7,0,2,0,0.69,10,0,0.92,0
cust_01084,2024-07-31,397,basic,49,1-10,other,1,5.0,4,0,6,3,-0.25,5,0,0.27,1
cust_01085,2025-04-26,128,premium,199,1-10,healthcare,19,41.6,11,1,0,1,0.83,9,0,0.76,0
cust_01086,2024-01-02,608,premium,199,1-10,tech,12,19.6,9,4,4,0,0.82,9,0,0.87,0
cust_01087,2025-03-23,162,premium,199,200+,other,12,23.7,9,0,1,0,0.45,10,0,0.54,0
cust_01088,2025-05-24,100,premium,199,1-10,finance,11,10.0,3,3,0,1,0.2,7,0,0.85,0
cust_01089,2023-10-31,671,basic,49,11-50,other,17,23.8,13,2,8,0,0.59,10,0,0.46,0
cust_01090,2023-09-03,729,free,0,11-50,tech,16,10.0,7,0,1,1,0.4,10,0,0.49,0
cust_01091,2024-03-16,534,free,0,51-200,retail,0,5.3,3,0,0,1,0.43,9,0,0.12,1
cust_01092,2024-04-07,512,free,0,1-10,finance,13,100.4,6,0,16,0,0.3,8,0,0.68,0
cust_01093,2025-02-20,193,free,0,51-200,tech,11,17.6,6,0,2,1,0.74,10,0,0.45,0
cust_01094,2025-01-26,218,basic,49,51-200,tech,15,117.9,6,1,8,0,0.9,7,0,0.47,0
cust_01095,2023-12-05,636,premium,199,11-50,retail,14,24.9,11,3,2,0,0.27,9,0,0.54,0
cust_01096,2024-04-14,505,free,0,1-10,tech,22,10.6,14,0,5,0,0.45,7,0,0.73,0
cust_01097,2025-03-05,180,free,0,51-200,finance,18,49.0,7,0,0,0,0.89,10,0,0.91,0
cust_01098,2023-10-13,689,basic,49,1-10,healthcare,15,10.0,10,1,2,0,0.7,10,0,0.61,0
cust_01099,2024-03-04,546,free,0,11-50,healthcare,0,5.0,5,0,2,3,-0.35,5,1,0.11,1
cust_01100,2025-07-25,38,free,0,1-10,healthcare,5,11.3,5,0,24,1,0.7,7,0,0.15,1
cust_01101,2025-06-18,75,basic,49,11-50,healthcare,14,22.8,3,2,0,0,0.71,8,0,0.57,0
cust_01102,2024-05-19,470,free,0,11-50,finance,16,54.6,10,0,2,1,0.75,7,0,0.8,0
cust_01103,2023-09-12,720,free,0,1-10,healthcare,14,10.9,9,0,5,0,0.86,10,0,0.84,0
cust_01104,2024-07-05,423,free,0,51-200,healthcare,2,26.4,2,0,3,5,0.03,3,0,0.25,1
cust_01105,2024-08-01,396,free,0,11-50,finance,1,7.8,1,0,38,4,0.07,1,0,0.26,1
cust_01106,2023-11-22,649,free,0,51-200,tech,17,12.0,8,0,5,0,0.79,10,0,0.51,0
cust_01107,2024-03-15,535,basic,49,1-10,other,14,113.2,6,2,0,0,0.57,7,0,0.83,0
cust_01108,2024-07-14,414,basic,49,11-50,healthcare,11,47.4,7,2,19,0,0.65,7,0,0.86,0
cust_01109,2024-12-28,247,free,0,11-50,healthcare,10,54.5,6,0,5,1,0.3,8,0,0.86,0
cust_01110,2025-07-17,46,free,0,1-10,healthcare,1,5.0,5,0,31,0,0.65,8,0,0.33,1
cust_01111,2024-09-02,364,basic,49,1-10,tech,18,11.4,5,2,1,2,0.62,9,0,0.9,0
cust_01112,2024-07-17,411,free,0,11-50,finance,14,29.4,8,0,2,0,0.72,10,0,0.64,0
cust_01113,2024-03-02,548,free,0,200+,healthcare,1,5.0,2,0,0,0,0.23,10,1,0.45,1
cust_01114,2025-05-14,110,free,0,1-10,tech,12,32.8,3,0,1,0,0.74,7,0,0.49,0
cust_01115,2025-01-08,236,basic,49,1-10,other,21,10.0,6,5,3,0,0.72,7,0,0.73,0
cust_01116,2024-06-19,439,free,0,1-10,tech,9,21.6,9,0,5,1,0.85,9,0,0.68,0
cust_01117,2024-08-24,373,free,0,1-10,tech,14,67.9,7,0,0,0,0.61,8,0,0.65,0
cust_01118,2023-12-28,613,basic,49,200+,retail,14,47.2,8,1,6,0,0.63,8,0,0.84,0
cust_01119,2023-12-11,630,free,0,1-10,healthcare,19,66.2,6,0,1,2,0.44,8,0,0.42,0
cust_01120,2024-03-02,548,premium,199,1-10,retail,21,83.2,5,5,9,0,0.81,10,0,0.59,0
cust_01121,2024-02-09,570,premium,199,1-10,other,14,45.5,8,2,5,2,0.46,7,0,0.93,0
cust_01122,2024-07-05,423,basic,49,1-10,healthcare,12,16.5,9,1,1,1,0.84,7,0,0.43,0
cust_01123,2023-12-15,626,basic,49,1-10,other,18,74.1,10,4,2,0,0.63,9,0,0.65,0
cust_01124,2024-08-28,369,free,0,1-10,finance,10,42.3,8,0,2,0,0.23,10,0,0.43,0
cust_01125,2023-12-01,640,free,0,11-50,finance,13,50.3,11,0,0,0,0.27,8,0,0.42,0
cust_01126,2025-05-13,111,free,0,51-200,retail,11,31.5,7,0,3,0,0.22,7,0,0.64,0
cust_01127,2023-09-14,718,premium,199,11-50,healthcare,0,5.0,3,1,14,2,-0.1,4,1,0.35,1
cust_01128,2024-03-15,535,basic,49,1-10,tech,20,57.7,13,2,1,0,0.29,8,0,0.77,0
cust_01129,2025-06-19,74,basic,49,1-10,tech,18,31.0,5,1,10,0,0.56,9,0,0.78,0
cust_01130,2024-11-05,300,basic,49,1-10,tech,14,27.0,10,3,1,1,0.54,10,0,0.56,0
cust_01131,2023-11-03,668,basic,49,11-50,tech,15,15.3,7,1,0,0,0.67,8,0,0.89,0
cust_01132,2024-08-20,377,free,0,1-10,other,13,29.5,10,0,2,1,0.58,9,0,0.67,0
cust_01133,2024-03-30,520,basic,49,1-10,finance,9,71.1,8,1,3,0,0.66,7,0,0.66,0
cust_01134,2024-10-03,333,premium,199,1-10,tech,1,9.4,4,0,10,0,0.27,8,1,0.57,1
cust_01135,2025-02-03,210,premium,199,51-200,other,1,17.3,1,0,15,2,0.19,0,0,0.33,1
cust_01136,2025-03-04,181,free,0,1-10,finance,2,19.2,2,0,20,0,0.7,10,0,0.36,1
cust_01137,2024-06-20,438,basic,49,1-10,tech,3,8.1,2,0,30,0,0.27,8,0,0.24,1
cust_01138,2024-10-27,309,basic,49,1-10,tech,11,96.3,3,1,3,0,0.34,10,0,0.81,0
cust_01139,2024-12-15,260,free,0,11-50,other,19,24.3,10,0,4,2,0.77,10,0,0.9,0
cust_01140,2024-09-14,352,basic,49,11-50,tech,12,17.7,8,3,0,1,0.33,8,0,0.95,0
cust_01141,2023-09-15,717,basic,49,51-200,healthcare,17,43.7,5,0,5,1,0.76,9,0,0.58,0
cust_01142,2024-02-24,555,premium,199,1-10,tech,0,5.0,4,0,4,0,0.37,9,0,0.28,1
cust_01143,2025-01-22,222,basic,49,11-50,tech,16,35.6,5,0,4,1,0.83,9,0,0.9,0
cust_01144,2024-03-29,521,free,0,1-10,tech,8,10.7,3,0,0,0,0.46,9,0,0.94,0
cust_01145,2024-04-12,507,premium,199,1-10,other,14,44.9,10,3,0,0,0.41,7,0,0.69,0
cust_01146,2023-12-28,613,basic,49,1-10,healthcare,2,10.7,3,0,9,5,0.18,2,0,0.1,1
cust_01147,2024-03-19,531,premium,199,51-200,tech,24,25.1,6,3,2,0,0.46,8,0,0.46,0
cust_01148,2025-03-03,182,free,0,51-200,healthcare,2,18.3,3,0,13,4,0.35,9,0,0.59,1
cust_01149,2025-06-25,68,free,0,1-10,retail,15,38.6,13,0,4,3,0.31,7,0,0.8,0
cust_01150,2023-10-02,700,basic,49,51-200,tech,9,45.7,3,3,5,0,0.84,8,0,0.83,0
cust_01151,2025-01-28,216,free,0,1-10,finance,0,5.0,6,0,57,1,0.62,9,1,0.38,1
cust_01152,2024-09-29,337,basic,49,200+,healthcare,18,50.2,7,3,11,0,0.44,7,0,0.81,0
cust_01153,2025-01-20,224,free,0,1-10,healthcare,18,27.9,10,0,1,0,0.32,8,0,0.68,0
cust_01154,2024-04-24,495,free,0,1-10,tech,15,16.4,7,0,0,0,0.77,7,0,0.4,0
cust_01155,2023-10-25,677,free,0,51-200,tech,14,16.1,10,0,6,0,0.39,8,0,0.86,0
cust_01156,2023-12-29,612,premium,199,1-10,healthcare,14,98.0,3,4,1,0,0.56,10,0,0.89,0
cust_01157,2025-01-25,219,basic,49,1-10,tech,2,5.0,4,1,5,0,0.74,7,0,0.29,1
cust_01158,2025-07-26,37,basic,49,11-50,retail,13,22.1,5,2,1,0,0.53,9,0,0.6,0
cust_01159,2024-06-25,433,basic,49,1-10,finance,0,9.9,3,1,19,0,0.73,7,0,0.45,1
cust_01160,2023-12-24,617,free,0,1-10,tech,2,13.2,2,0,97,0,0.87,8,0,0.44,1
cust_01161,2025-06-19,74,free,0,11-50,tech,13,27.2,6,0,0,0,0.68,9,0,0.85,0
cust_01162,2023-10-12,690,basic,49,51-200,finance,12,13.1,3,3,12,0,0.62,7,0,0.68,0
cust_01163,2024-02-08,571,basic,49,1-10,retail,2,42.0,4,0,56,4,-0.12,4,0,0.59,1
cust_01164,2023-11-21,650,free,0,1-10,finance,5,7.1,4,0,24,0,0.23,10,0,0.42,1
cust_01165,2025-04-02,152,free,0,11-50,tech,1,14.3,3,0,16,2,-0.1,1,1,0.46,1
cust_01166,2024-04-10,509,free,0,11-50,other,18,10.0,9,0,0,1,0.37,7,0,0.86,0
cust_01167,2024-09-16,350,free,0,51-200,healthcare,13,43.2,11,0,2,0,0.36,10,0,0.57,0
cust_01168,2025-01-10,234,premium,199,1-10,other,25,11.8,5,2,0,2,0.38,7,0,0.49,0
cust_01169,2024-02-24,555,free,0,200+,finance,26,15.2,8,0,4,1,0.2,8,0,0.78,0
cust_01170,2024-06-13,445,free,0,1-10,finance,1,5.0,4,0,0,4,-0.28,3,1,0.6,1
cust_01171,2024-03-03,547,premium,199,51-200,retail,12,20.3,6,0,8,2,0.33,10,0,0.94,0
cust_01172,2023-12-23,618,free,0,51-200,tech,16,74.7,9,0,2,0,0.35,10,0,0.88,0
cust_01173,2025-06-19,74,free,0,51-200,tech,1,5.0,5,0,8,0,0.8,10,0,0.51,1
cust_01174,2024-09-24,342,basic,49,51-200,retail,1,5.0,4,1,4,0,0.25,8,1,0.28,1
cust_01175,2023-11-30,641,free,0,11-50,tech,0,20.3,2,0,8,4,-0.23,3,1,0.6,1
cust_01176,2025-02-17,196,free,0,11-50,finance,13,42.0,15,0,0,1,0.59,10,0,0.87,0
cust_01177,2024-11-25,280,basic,49,51-200,retail,3,7.8,3,0,9,1,0.52,9,0,0.41,1
cust_01178,2024-05-27,462,basic,49,51-200,tech,10,14.7,9,1,3,0,0.6,10,0,0.62,0
cust_01179,2023-10-15,687,free,0,11-50,finance,2,5.0,2,0,14,5,-0.39,4,0,0.3,1
cust_01180,2024-07-10,418,free,0,200+,retail,2,5.0,4,0,7,2,-0.26,6,0,0.58,1
cust_01181,2025-01-04,240,free,0,200+,finance,8,110.9,8,0,1,0,0.44,7,0,0.9,0
cust_01182,2024-10-23,313,free,0,200+,finance,19,38.1,6,0,2,0,0.79,7,0,0.94,0
cust_01183,2024-04-12,507,free,0,11-50,healthcare,15,22.7,4,0,0,0,0.71,10,0,0.58,0
cust_01184,2024-08-18,379,basic,49,1-10,healthcare,15,64.1,6,4,2,1,0.55,9,0,0.51,0
cust_01185,2025-03-05,180,basic,49,1-10,tech,15,13.1,9,4,0,0,0.24,8,0,0.92,0
cust_01186,2024-01-05,605,basic,49,1-10,healthcare,26,10.0,12,1,1,1,0.56,8,0,0.69,0
cust_01187,2025-07-26,37,free,0,11-50,other,17,21.3,9,0,8,0,0.27,9,0,0.57,0
cust_01188,2024-06-01,457,free,0,1-10,healthcare,17,98.2,12,0,5,0,0.21,7,0,0.88,0
cust_01189,2024-08-05,392,basic,49,51-200,tech,1,5.7,3,1,11,0,0.87,10,0,0.42,1
cust_01190,2024-12-22,253,premium,199,51-200,tech,14,81.5,9,0,5,0,0.28,7,0,0.65,0
cust_01191,2025-04-23,131,basic,49,1-10,tech,15,45.9,11,1,8,0,0.76,7,0,0.76,0
cust_01192,2024-09-03,363,premium,199,1-10,other,13,14.7,5,2,0,1,0.27,7,0,0.92,0
cust_01193,2024-04-04,515,premium,199,1-10,tech,14,31.5,11,1,1,0,0.68,7,0,0.89,0
